address,size,name,namespace,source,recovery,organized_file
108f7fc0,6,MdgOcctTube::getIsBlankWire,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fc6,6,MdgOcctTube::getTubeShapeStr,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fcc,6,MdgOcctTube::getWire3D,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fd2,6,MdgOcctTube::getBlockName,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fd8,6,MdgOcctTube::getDxfLinetype,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fde,6,MdgOcctTube::setTubeColor,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fe4,6,MdgOcctTube::getTubeColor,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7fea,6,MdgOcctTube::setActiveLayerId,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7ff0,6,MdgOcctTube::getActiveLayerId,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7ff6,6,MdgOcctTube::setenableCoordArray,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f7ffe,6,MdgOcctTube::getenableCoordArray,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8004,6,MdgOcctTube::setcoordArrayIds,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f800a,6,MdgOcctTube::getcoordArrayIds,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8010,6,MdgOcctTube::setColorPoints,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8016,6,MdgOcctTube::getColorPoints,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f801c,6,MdgOcctTube::setColorIndexs,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8022,6,MdgOcctTube::getColorIndexs,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8028,6,MdgOcctTube::getIs3D,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f802e,6,MdgOcctTube::setBlankParams,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8034,6,MdgOcctTube::getBlankParams,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f803a,6,MdgOcctTube::setMaterialName,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8040,6,MdgOcctTube::getMaterialName,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8046,6,MdgOcctTube::setClampsToolParams,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f804c,6,MdgOcctTube::getClampsToolParams,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8052,6,MdgOcctTube::setOcctCoordTube,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8058,6,MdgOcctTube::getOcctCoordTube,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f805e,6,MdgOcctTube::getOriWire2,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8064,6,MdgOcctTube::setOcctLayerData,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f806a,6,MdgOcctTube::getOcctLayerData,MdgOcctTube,IMPORTED,pseudocode,src/geometry/MdgOcctTube_recovered.cpp
108f8070,6,MdgOcct::MdgOcct,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8076,6,MdgOcct::~MdgOcct,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f807c,6,MdgOcct::OcctPnt::OcctPnt,MdgOcct::OcctPnt,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8082,6,MdgOcct::OcctPnt::OcctPnt,MdgOcct::OcctPnt,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8088,6,MdgOcct::OcctShape::~OcctShape,MdgOcct::OcctShape,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f808e,6,MdgOcct::OcctShape::OcctShape,MdgOcct::OcctShape,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8094,6,MdgOcct::OcctShape::operator=,MdgOcct::OcctShape,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f809a,6,MdgOcct::ClampsToolParams::ClampsToolParams,MdgOcct::ClampsToolParams,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80a0,6,MdgOcct::OcctShape3DData::OcctShape3DData,MdgOcct::OcctShape3DData,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80a6,6,MdgOcct::OcctShape3DData::~OcctShape3DData,MdgOcct::OcctShape3DData,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80ac,6,MdgOcct::OcctShape3DData::OcctShape3DData,MdgOcct::OcctShape3DData,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80b2,6,MdgOcct::OcctCoord::OcctCoord,MdgOcct::OcctCoord,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80b8,6,MdgOcct::CornerLineModuleParams::CornerLineModuleParams,MdgOcct::CornerLineModuleParams,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80be,6,MdgOcct::PathTransferParams::PathTransferParams,MdgOcct::PathTransferParams,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80c4,6,MdgOcct::PathTransferParams::~PathTransferParams,MdgOcct::PathTransferParams,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80ca,6,MdgOcct::PathTransferParams::PathTransferParams,MdgOcct::PathTransferParams,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80d0,6,MdgOcct::setSN,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80d6,6,MdgOcct::getSN,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80dc,6,MdgOcct::getuuid,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80e2,6,MdgOcct::setIsWorkPath,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80e8,6,MdgOcct::getIsWorkPath,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80ee,6,MdgOcct::getIsBlankWire,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80f4,6,MdgOcct::setIsAutoSetter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f80fa,6,MdgOcct::getIsAutoSetter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8100,6,MdgOcct::setIsFeatures,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8106,6,MdgOcct::getIsFeatures,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f810c,6,MdgOcct::setIs3D,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8112,6,MdgOcct::getIs3D,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8118,6,MdgOcct::getTubeShapeStr,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f811e,6,MdgOcct::getAuxiliaryLine,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8124,6,MdgOcct::getTubeColor,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f812a,6,MdgOcct::getColorPoints,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8130,6,MdgOcct::getColorIndexs,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8136,6,MdgOcct::getWire3D,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f813c,6,MdgOcct::getMaterialName,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8142,6,MdgOcct::setComment,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8148,6,MdgOcct::getComment,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f814e,6,MdgOcct::setProgramText,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8154,6,MdgOcct::getProgramText,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f815a,6,MdgOcct::setColor,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8160,6,MdgOcct::getColor,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8166,6,MdgOcct::setEnabled,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f816c,6,MdgOcct::getEnabled,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8172,6,MdgOcct::setStatus,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8178,6,MdgOcct::getStatus,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f817e,6,MdgOcct::setWorkType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8184,6,MdgOcct::getWorkType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f818a,6,MdgOcct::setWorkWay,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8190,6,MdgOcct::getWorkWay,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8196,6,MdgOcct::setSortType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f819c,6,MdgOcct::getSortType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81a2,6,MdgOcct::setCutClock,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81a8,6,MdgOcct::getCutClock,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81ae,6,MdgOcct::setPathDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81b4,6,MdgOcct::getPathDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81ba,6,MdgOcct::setisDepthFromTop,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81c0,6,MdgOcct::getisDepthFromTop,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81c6,6,MdgOcct::setEyeletIndex,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81cc,6,MdgOcct::getEyeletIndex,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81d2,6,MdgOcct::setKnifeStatus,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81d8,6,MdgOcct::getKnifeStatus,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81de,6,MdgOcct::setToolName,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81e4,6,MdgOcct::getToolName,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81ea,6,MdgOcct::setKnifeNo,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81f0,6,MdgOcct::getKnifeNo,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81f6,6,MdgOcct::setKnifeType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f81fc,6,MdgOcct::getKnifeType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8202,6,MdgOcct::setMaxDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8208,6,MdgOcct::getMaxDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f820e,6,MdgOcct::setMinDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8214,6,MdgOcct::getMinDiameter,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f821a,6,MdgOcct::setPreDrilledDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8220,6,MdgOcct::getPreDrilledDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8226,6,MdgOcct::setDisThroughHoles,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f822c,6,MdgOcct::getDisThroughHoles,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8232,6,MdgOcct::setenabledHoleMatch,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8238,6,MdgOcct::getenabledHoleMatch,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f823e,6,MdgOcct::setCancelCounterbore,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8244,6,MdgOcct::getCancelCounterbore,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f824a,6,MdgOcct::setBlankDrilling,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8250,6,MdgOcct::getBlankDrilling,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8256,6,MdgOcct::setIsThroughHoles,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f825c,6,MdgOcct::getIsThroughHoles,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8262,6,MdgOcct::setIsEntityDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8268,6,MdgOcct::getIsEntityDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f826e,6,MdgOcct::setToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8274,6,MdgOcct::getToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f827a,6,MdgOcct::setEnableCompensation,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8280,6,MdgOcct::getEnableCompensation,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8286,6,MdgOcct::setRSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f828c,6,MdgOcct::getRSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8292,6,MdgOcct::setCutSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8298,6,MdgOcct::getCutSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f829e,6,MdgOcct::setOffsetValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82a4,6,MdgOcct::getOffsetValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82aa,6,MdgOcct::setToolRadiusWorn,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82b0,6,MdgOcct::getToolRadiusWorn,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82b6,6,MdgOcct::setToolLength,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82bc,6,MdgOcct::getToolLength,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82c2,6,MdgOcct::setToolLengthWorn,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82c8,6,MdgOcct::getToolLengthWorn,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82ce,6,MdgOcct::setDatum,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82d4,6,MdgOcct::getDatum,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82da,6,MdgOcct::setIsEntityDatum,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82e0,6,MdgOcct::getIsEntityDatum,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82e6,6,MdgOcct::setDriSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82ec,6,MdgOcct::getDriSpeed,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82f2,6,MdgOcct::setForwardValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82f8,6,MdgOcct::getForwardValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f82fe,6,MdgOcct::setBackValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8304,6,MdgOcct::getBackValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f830a,6,MdgOcct::setCutValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8310,6,MdgOcct::getCutValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8316,6,MdgOcct::setCutMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f831c,6,MdgOcct::getCutMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8322,6,MdgOcct::setCutDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8328,6,MdgOcct::getCutDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f832e,6,MdgOcct::setDepthStep,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8334,6,MdgOcct::getDepthStep,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f833a,6,MdgOcct::setDepthMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8340,6,MdgOcct::getDepthMark,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8346,6,MdgOcct::setInToolAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f834c,6,MdgOcct::getInToolAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8352,6,MdgOcct::setInToolLen,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8358,6,MdgOcct::getInToolLen,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f835e,6,MdgOcct::setInToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8364,6,MdgOcct::getInToolRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f836a,6,MdgOcct::setSafetyHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8370,6,MdgOcct::getSafetyHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8376,6,MdgOcct::setCuttingHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f837c,6,MdgOcct::getCuttingHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8382,6,MdgOcct::setisEntitySafetyHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8388,6,MdgOcct::getisEntitySafetyHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f838e,6,MdgOcct::setisEntityCuttingHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8394,6,MdgOcct::getisEntityCuttingHeight,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f839a,6,MdgOcct::setOvercutValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83a0,6,MdgOcct::getOvercutValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83a6,6,MdgOcct::setCutLineAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83ac,6,MdgOcct::getCutLineAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83b2,6,MdgOcct::setPathType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83b8,6,MdgOcct::getPathType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83be,6,MdgOcct::setDoublePathLinkType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83c4,6,MdgOcct::getDoublePathLinkType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83ca,6,MdgOcct::setComplementType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83d0,6,MdgOcct::getComplementType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83d6,6,MdgOcct::setMillDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83dc,6,MdgOcct::getMillDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83e2,6,MdgOcct::setInOutToolType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83e8,6,MdgOcct::getInOutToolType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83ee,6,MdgOcct::setSpiralDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83f4,6,MdgOcct::getSpiralDir,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f83fa,6,MdgOcct::setInToolLineEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8400,6,MdgOcct::getInToolLineEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8406,6,MdgOcct::setOutToolLineEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f840c,6,MdgOcct::getOutToolLineEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8412,6,MdgOcct::setInOutLineLen,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8418,6,MdgOcct::getInOutLineLen,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f841e,6,MdgOcct::setInOutRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8424,6,MdgOcct::getInOutRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f842a,6,MdgOcct::setToolCompensationMode,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8430,6,MdgOcct::getToolCompensationMode,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8436,6,MdgOcct::setFirstPeckDrillDis,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f843c,6,MdgOcct::getFirstPeckDrillDis,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8442,6,MdgOcct::setholeNullRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8448,6,MdgOcct::getholeNullRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f844e,6,MdgOcct::setSpiralCutHoleMinCutRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8454,6,MdgOcct::getSpiralCutHoleMinCutRadius,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f845a,6,MdgOcct::setSpiralCutValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8460,6,MdgOcct::getSpiralCutValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8466,6,MdgOcct::setSpiralDepthStep,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f846c,6,MdgOcct::getSpiralDepthStep,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8472,6,MdgOcct::setFace3DMoreDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8478,6,MdgOcct::getFace3DMoreDepth,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f847e,6,MdgOcct::setFace3DCutType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8484,6,MdgOcct::getFace3DCutType,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f848a,6,MdgOcct::setFace3DCutAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8490,6,MdgOcct::getFace3DCutAngle,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f8496,6,MdgOcct::setFace3DExtendValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f849c,6,MdgOcct::getFace3DExtendValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84a2,6,MdgOcct::setFace3DSideExtendValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84a8,6,MdgOcct::getFace3DSideExtendValue,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84ae,6,MdgOcct::setsafeDsitance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84b4,6,MdgOcct::getsafeDsitance,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
108f84ba,6,MdgOcct::setundercutEnable,MdgOcct,IMPORTED,pseudocode,src/geometry/MdgOcct_recovered.cpp
